ID,Host Type,Repository Name with Owner,Repository ID,Manifest Platform,Manifest Filepath,Git branch,Manifest kind,Optional,Dependency Project Name,Dependency Requirements,Dependency Kind,Dependency Project ID
117899334,GitHub,maxchaor/Firebase-Messenger-Electrionic-App,23957398,npm,package.json,,manifest,,electron,~1.6.2,development,143927
129859979,GitHub,nhunzaker/jest-electron-environment,23958095,npm,yarn.lock,,lockfile,,electron,,runtime,143927
117905224,GitHub,nhunzaker/jest-electron-environment,23958095,npm,package.json,,manifest,,electron,^1.4.1,runtime,143927
117938012,GitHub,SimulatedGREG/electron-ci-testing-2,23965196,npm,package.json,,manifest,,electron,^1.3.1,development,143927
117957963,GitHub,JiangWeiGitHub/fruitmix-desktop-mac,23968858,npm,package.json,,manifest,,electron,^1.6.6,development,143927
117981642,GitHub,TomCR94/ComicShelf,23971277,npm,package.json,,manifest,,electron,~1.6.2,development,143927
117976523,GitHub,amitsudharshan/adataviz.js,23972485,npm,package.json,,manifest,,electron,~1.6.2,development,143927
117981855,GitHub,YourPsychiatrist/sofa,23973596,npm,package.json,,manifest,,electron,^1.6.6,runtime,143927
117982939,GitHub,s3659702/MirrorsXP,23973909,npm,package.json,,manifest,,electron,^1.4.7,runtime,143927
117983644,GitHub,samternent/electron-clock-in,23973924,npm,package.json,,manifest,,electron,^1.4.3,development,143927
117983834,GitHub,satorf/HelloElectron,23973992,npm,package.json,,manifest,,electron,^1.6.8,development,143927
117993506,GitHub,happywheel/wxbot,23977033,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
117997118,GitHub,entozoon/movies-of-valour,23978395,npm,package.json,,manifest,,electron,^1.4.1,development,143927
118003191,GitHub,Maharaghi/magicmirror,23979944,npm,package.json,,manifest,,electron,^1.4.1,development,143927
118020084,GitHub,Mstiekema/HueTwitchNotifier,23984162,npm,package.json,,manifest,,electron,1.6.6,development,143927
118023906,GitHub,ethereumpos/app,23985273,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118028362,GitHub,Dparchmentjr/pulse-beat-maker,23986177,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118032161,GitHub,ModoNoob/jukebox,23987153,npm,package.json,,manifest,,electron,^1.3.1,development,143927
118038005,GitHub,RomulusAndRemus/romejs-app,23988716,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118046621,GitHub,dschaefer/electron-equinox,23991631,npm,electron-osgi/package.json,,manifest,,electron,^1.6.6,development,143927
118050131,GitHub,sl249/material-player,23993261,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118052121,GitHub,ahmetertem/khayyam,23994235,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118053180,GitHub,jackel27/jackel-todo-app,23994314,npm,package.json,,manifest,,electron,^1.3.1,development,143927
129945151,GitHub,YuriBrunetto/imgur-tray,23994977,npm,package.json,,manifest,,electron,^1.6.6,runtime,143927
129947876,GitHub,YuriBrunetto/imgur-tray,23994977,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118061088,GitHub,ebabel-eu/first-electron-app,23996340,npm,package.json,,manifest,,electron,1.4.4,runtime,143927
129993726,GitHub,hamsterbacke23/webcamdisplay-react,24000705,npm,package.json,,manifest,,electron,^1.6.2,development,143927
118072588,GitHub,hamsterbacke23/webcamdisplay-react,24000705,npm,package.json,,manifest,,electron,^1.6.2,development,143927
118088740,GitHub,Codevs5/codevs-admin,24004970,npm,package.json,,manifest,,electron,^1.6.2,development,143927
118100442,GitHub,diabelb/OpenFlix,24007395,npm,package.json,,manifest,,electron,^1.6.6,development,143927
130010698,GitHub,Mashamba/mist,24008297,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118109524,GitHub,Mashamba/mist,24008297,npm,package.json,,manifest,,electron,1.3.13,development,143927
118112569,GitHub,thundernet8/Electron-Vue-Webpack-Boilerplate,24010268,npm,package.json,,manifest,,electron,^1.4.13,development,143927
130107949,GitHub,cameronmaske/kap,24015080,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118130023,GitHub,cameronmaske/kap,24015080,npm,package.json,,manifest,,electron,1.5.1,development,143927
129966957,GitHub,thenormalsquid/electronApp,24016445,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118137559,GitHub,thenormalsquid/electronApp,24016445,npm,package.json,,manifest,,electron,^1.4.12,development,143927
203899416,GitHub,johannesjo/angular2-promise-buttons,24017919,npm,package.json,,manifest,,electron,^1.6.6,development,143927
130091828,GitHub,rangle/react-native-example,24021657,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118168308,GitHub,poteralski/zdzira,24023076,npm,package.json,,manifest,,electron,^1.3.1,development,143927
118187546,GitHub,sunmorgus/chipbrowse,24026371,npm,package.json,,manifest,,electron,^1.3.3,development,143927
203832691,GitHub,akaJes/marlin-config,24026392,npm,package.json,,manifest,,electron,*,development,143927
118206605,GitHub,drulm/electron-gen,24028843,npm,package.json,,manifest,,electron,^1.3.3,development,143927
118209985,GitHub,himanshugpt/mongo_compass_plugin,24030174,npm,package.json,,manifest,,electron,^1.6.1,development,143927
118210000,GitHub,ramonfm/killop,24030201,npm,package.json,,manifest,,electron,^1.6.1,development,143927
118210231,GitHub,ZeldaModding/termina-seven,24030206,npm,package.json,,manifest,,electron,^1.3.1,development,143927
118220087,GitHub,josephfrazier/vmd,24031970,npm,package.json,,manifest,,electron,1.4.1,runtime,143927
118225162,GitHub,debudda/conf-copy,24033209,npm,package.json,,manifest,,electron,~1.6.2,development,143927
130024370,GitHub,Stanzilla/hyper,24033486,npm,package.json,,manifest,,electron,1.6.11,development,143927
118228789,GitHub,Stanzilla/hyper,24033486,npm,package.json,,manifest,,electron,1.4.16,development,143927
118240631,GitHub,Justin790126/ElectronApp,24036746,npm,package.json,,manifest,,electron,^1.6.6,runtime,143927
118241853,GitHub,yusnier/gdrive-js,24037122,npm,package.json,,manifest,,electron,^1.4.2,development,143927
118248124,GitHub,Artecho/gitecho,24039822,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118254623,GitHub,robinhuy/ffmpeg-wrapper,24041545,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118259200,GitHub,ionic-proton/phaser-runtime,24042637,npm,package.json,,manifest,,electron,^1.4.1,runtime,143927
118271006,GitHub,uzudil/arkona2,24046642,npm,package.json,,manifest,,electron,~1.6.2,development,143927
140440237,GitHub,LonelyLiaR/CodeMiroir,24048210,npm,package.json,,manifest,,electron,^1.4.6,development,143927
118289487,GitHub,enolgor/electron-express-boilerplate,24051256,npm,package.json,,manifest,,electron,^1.3.9,development,143927
130052831,GitHub,jacovdbosch/DrawOffline,24054465,npm,yarn.lock,,lockfile,,electron,,runtime,143927
130019044,GitHub,jacovdbosch/DrawOffline,24054465,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118311591,GitHub,jacovdbosch/DrawOffline,24054465,npm,package.json,,manifest,,electron,^1.6.6,runtime,143927
118322241,GitHub,mbykov/electron-updater-example,24055940,npm,package.json,,manifest,,electron,^1.6.6,development,143927
138226886,GitHub,venobo/app,24056577,npm,package.json,,manifest,,electron,^1.6.6,development,143927
130086592,GitHub,oakworks/AlienRunway,24057572,npm,package.json,,manifest,,electron,^1.6.5,development,143927
118329059,GitHub,oakworks/AlienRunway,24057572,npm,package.json,,manifest,,electron,^1.6.5,development,143927
133402070,GitHub,kgantchev/code-fights-local,24058754,npm,npm-shrinkwrap.json,,lockfile,,electron,1.6.7,runtime,143927
118336355,GitHub,mtompkins/SVG-WIP,24058964,npm,package.json,,manifest,,electron,^1.6.6,development,143927
146143400,GitHub,rhiokim/gona,24059690,npm,package.json,,manifest,,electron,^1.6.7,development,143927
146143793,GitHub,rhiokim/gona,24059690,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118344913,GitHub,FakeEmperor/read-o-mat,24060328,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118344383,GitHub,egorkaru/ArticlesApp,24060629,npm,package.json,,manifest,,electron,^1.3.1,development,143927
118353026,GitHub,mrbristcs/feather-notebook,24062307,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118359229,GitHub,yued-fe/bobo-electron,24063726,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118362345,GitHub,fsargent/confidante,24064587,npm,package.json,,manifest,,electron,^1.6.2,development,143927
139399530,GitHub,WonderToys/WonderTools,24065100,npm,package.json,,manifest,,electron,1.6.2,development,143927
118386292,GitHub,Sudharshun/TeamBuddy,24068645,npm,package.json,,manifest,,electron,^1.3.5,development,143927
118392521,GitHub,TangChr/Moeditor,24069861,npm,package.json,,manifest,,electron,^1.4.0,runtime,143927
118397465,GitHub,sensics/SensicsTray,24071002,npm,src/electron-app/package.json,,manifest,,electron,^1.6.0,development,143927
118396760,GitHub,PascaleBeier/lol-ping,24071003,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118397154,GitHub,sniparsdogg/smart-mirror,24071037,npm,package.json,,manifest,,electron,^1.4.4,development,143927
118400784,GitHub,mongoroy/shebang-enchilada,24072281,npm,package.json,,manifest,,electron,^1.6.1,development,143927
118410347,GitHub,miguelmota/shredbeat,24074071,npm,package.json,,manifest,,electron,^1.6.6,runtime,143927
118410549,GitHub,miguelmota/shredbeat,24074071,npm,package.json,,manifest,,electron,^1.6.6,development,143927
130156375,GitHub,machineloop/niffy,24074426,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118422599,GitHub,clev1/cwpa_scheduler,24078794,npm,CW-PA_Manager/package.json,,manifest,,electron,^1.3.3,development,143927
118431691,GitHub,RadiumP/OBJLoading,24081790,npm,3js/package.json,,manifest,,electron,^1.6.1,development,143927
130202038,GitHub,1SecondEveryday/kap,24082064,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118433159,GitHub,1SecondEveryday/kap,24082064,npm,package.json,,manifest,,electron,1.4.8,development,143927
118437323,GitHub,gsanchez93/angular-vehicle-poc,24082278,npm,package.json,,manifest,,electron,^1.6.2,development,143927
118447402,GitHub,jjzhang166/electron-api-demos,24085046,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118448557,GitHub,kagawagao/electron-quick-start,24085649,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118456683,GitHub,geniustesda/quantaxis,24087404,npm,QUANTAXISWebkit/client/package.json,,manifest,,electron,^1.6.5,runtime,143927
118456727,GitHub,geniustesda/quantaxis,24087404,npm,QUANTAXISWebkit/client/package.json,,manifest,,electron,^1.3.1,development,143927
118466284,GitHub,etuncay/electron-app-mac-shoelace.io,24090004,npm,package.json,,manifest,,electron,~1.6.2,development,143927
120926589,GitHub,Arcath/etch-router,24091092,npm,package.json,,manifest,,electron,^1.6.8,development,143927
118469478,GitHub,jaguarsy/EVEMarketTool,24091286,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118490650,GitHub,skydiver/CodeAnywhere-Desktop,24096322,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118492411,GitHub,michaeltrim/electron-updater-example,24096516,npm,package.json,,manifest,,electron,^1.4.15,development,143927
118493175,GitHub,houshuang/rsrchr,24096549,npm,package.json,,manifest,,electron,^1.3.4,development,143927
118530288,GitHub,madCoder24/electron-angular,24103973,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118548251,GitHub,vinnymac/electron-webview-react-devtools-bug,24106818,npm,package.json,,manifest,,electron,^1.6.6,development,143927
130145081,GitHub,Ricka7x/y-electron,24106963,npm,package.json,,manifest,,electron,^1.6.7,development,143927
118545696,GitHub,Ricka7x/y-electron,24106963,npm,package.json,,manifest,,electron,^1.6.7,development,143927
130143497,GitHub,romgrk/ol-log-viewer,24107440,npm,package.json,,manifest,,electron,^1.6.7,development,143927
118547612,GitHub,romgrk/ol-log-viewer,24107440,npm,package.json,,manifest,,electron,^1.6.7,development,143927
130154215,GitHub,RichardLilja/BMC,24107455,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118548687,GitHub,RichardLilja/BMC,24107455,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118550535,GitHub,DrawnFox/Javascript-player,24107964,npm,package.json,,manifest,,electron,~1.6.2,development,143927
152868100,GitHub,parro-it/p-electron,24109523,npm,package.json,,manifest,,electron,^1.6.7,development,143927
130146091,GitHub,odin3/blueprint-ide,24110533,npm,package.json,,manifest,,electron,~1.6.2,runtime,143927
130224043,GitHub,odin3/blueprint-ide,24110533,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118563096,GitHub,odin3/blueprint-ide,24110533,npm,package.json,,manifest,,electron,~1.6.2,runtime,143927
118565680,GitHub,loydinator/electron-test,24111338,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118566195,GitHub,kateract/mixer-interactive-electron-quickstart,24111417,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118568104,GitHub,kwonoj/repro-dnd-crash,24111583,npm,package.json,,manifest,,electron,^1.6.7,runtime,143927
118570696,GitHub,D4rksung/kms-encryption-tool,24112762,npm,package.json,,manifest,,electron,^1.6.6,runtime,143927
118573389,GitHub,alexcu/splashkit-server-playground,24113375,npm,package.json,,manifest,,electron,^1.3.4,development,143927
118575885,GitHub,FakeEmperor/electron_tryout,24113961,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118576948,GitHub,timfish/spectron,24114348,npm,package.json,,manifest,,electron,~1.6.0,development,143927
118591780,GitHub,bjackson/keyvoip-desktop,24118781,npm,package.json,,manifest,,electron,^1.4.15,development,143927
130143532,GitHub,gkweb/macsauced,24119030,npm,package.json,,manifest,,electron,^1.6.8,runtime,143927
118588765,GitHub,gkweb/macsauced,24119030,npm,package.json,,manifest,,electron,^1.6.8,runtime,143927
118596103,GitHub,yamachu/GranblueExplorer,24119655,npm,package.json,,manifest,,electron,~1.6.6,development,143927
198727930,GitHub,drtechie/moto-g5p-toolkit,24121335,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118608517,GitHub,miaolq/electron-updater-example,24123863,npm,package.json,,manifest,,electron,^1.4.15,development,143927
118610380,GitHub,chrisk8er/Simple-Electron-React-Boilerplate,24124589,npm,package.json,,manifest,,electron,^1.6.7,development,143927
118612708,GitHub,stater/devtool,24124827,npm,package.json,,manifest,,electron,1.4.15,runtime,143927
118640606,GitHub,VishwasShashidhar/SymphonyElectron,24131585,npm,package.json,,manifest,,electron,1.6.7,development,143927
133019418,GitHub,joshgillies/picocomponent,24132093,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118645284,GitHub,Perumall/Import_Test01,24133228,npm,package.json,,manifest,,electron,1.6.6,development,143927
118673858,GitHub,leoweigand/electron-arduino-quickstart,24140251,npm,package.json,,manifest,,electron,^1.4.15,development,143927
118695631,GitHub,jmfigueroa/Lepton,24143941,npm,package.json,,manifest,,electron,^1.4.13,development,143927
118705603,GitHub,Antopower/electronTestApp,24144903,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118716915,GitHub,SkullerR/teamodoro,24147100,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118725157,GitHub,PyrApple/katone,24148514,npm,package.json,,manifest,,electron,~1.6.2,development,143927
130233926,GitHub,kuwood/mic-check,24150137,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118734874,GitHub,kuwood/mic-check,24150137,npm,package.json,,manifest,,electron,^1.6.2,development,143927
118743605,GitHub,leizzer/electroboard,24153102,npm,package.json,,manifest,,electron,~1.6.2,development,143927
130233880,GitHub,nayucolony/electron_first_app,24156117,npm,electron_chat/package.json,,manifest,,electron,1.6.1,runtime,143927
118754982,GitHub,nayucolony/electron_first_app,24156117,npm,package.json,,manifest,,electron,1.6.1,runtime,143927
130270037,GitHub,calebfroese/time-logger,24160224,npm,package.json,,manifest,,electron,~1.6.5,development,143927
118774535,GitHub,calebfroese/time-logger,24160224,npm,package.json,,manifest,,electron,~1.6.5,development,143927
118775688,GitHub,drulm/electron-quick-start,24160985,npm,package.json,,manifest,,electron,~1.6.2,development,143927
221101215,GitHub,yuki540net/Shuvi,24162055,npm,package.json,,manifest,,electron,^1.6.6,runtime,143927
220540750,GitHub,theia-ide/theia,24162330,npm,packages/core/package.json,,manifest,,electron,1.7.6,runtime,143927
220287762,GitHub,theia-ide/theia,24162330,npm,dev-packages/application-package/package.json,,manifest,,electron,1.7.6,runtime,143927
211245035,GitHub,theia-ide/theia,24162330,npm,dev-packages/application-package/package.json,,manifest,,electron,1.7.6,runtime,143927
211247795,GitHub,theia-ide/theia,24162330,npm,packages/core/package.json,,manifest,,electron,1.7.6,runtime,143927
118783915,GitHub,drxos/dan,24163064,npm,package.json,,manifest,,electron,^1.6.6,development,143927
118800308,GitHub,Comi9/insomnia,24166860,npm,package.json,,manifest,,electron,1.6.6,development,143927
167553218,GitHub,mizutaki/playground_2017,24167949,npm,04/electron_vue_app/my-project/package.json,,manifest,,electron,^1.3.1,development,143927
118809325,GitHub,3tty0n/electron-ace-sample,24169403,npm,package.json,,manifest,,electron,~1.6.2,runtime,143927
130278026,GitHub,parro-it/particle-css,24171276,npm,package.json,,manifest,,electron,^1.6.7,development,143927
130388893,GitHub,parro-it/particle-css,24171276,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118832196,GitHub,farzaa/MoodGG,24175840,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118832382,GitHub,ValentinCMS/EasyMarkdown,24176047,npm,package.json,,manifest,,electron,^1.4.1,development,143927
118832638,GitHub,liberodark/Electron-Youtube-to-Mp3-Converter,24176048,npm,package.json,,manifest,,electron,^1.4.1,development,143927
118854154,GitHub,Aesirs/sysinfoapp,24180994,npm,package.json,,manifest,,electron,^1.6.7,runtime,143927
130290969,GitHub,ravivalluri/DepartureBoard2017,24181155,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118854417,GitHub,ravivalluri/DepartureBoard2017,24181155,npm,package.json,,manifest,,electron,^1.4.1,development,143927
131989657,GitHub,ert78gb/electron-playground,24183309,npm,package.json,,manifest,,electron,^1.6.7,development,143927
131989752,GitHub,ert78gb/electron-playground,24183309,npm,yarn.lock,,lockfile,,electron,,runtime,143927
221102953,GitHub,StephenGrider/ElectronCode,24183364,npm,boilerplates/tasky/package.json,,manifest,,electron,~1.6.2,development,143927
118869357,GitHub,ramonjd/novel-hacker,24184595,npm,package.json,,manifest,,electron,^1.3.1,development,143927
130457575,GitHub,TeamWertarbyte/electron-react-material-ui,24189483,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118884145,GitHub,TeamWertarbyte/electron-react-material-ui,24189483,npm,package.json,,manifest,,electron,^1.6.2,development,143927
118907867,GitHub,vorshen/three.js,24195159,npm,package.json,,manifest,,electron,^1.6.1,development,143927
118917570,GitHub,Maneng/lokra-design-ui-starter,24197641,npm,package.json,,manifest,,electron,^1.4.15,development,143927
118929208,GitHub,snimeshk/electron-test,24202860,npm,package.json,,manifest,,electron,~1.6.2,development,143927
118933224,GitHub,GBora/dice-now,24203484,npm,package.json,,manifest,,electron,1.6.6,development,143927
118934758,GitHub,taotao2345/electron_react_app,24204114,npm,package.json,,manifest,,electron,^1.6.7,development,143927
130279607,GitHub,mhcgrq/React-Player,24204684,npm,package.json,,manifest,,electron,^1.6.7,runtime,143927
130392076,GitHub,mhcgrq/React-Player,24204684,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118935014,GitHub,mhcgrq/React-Player,24204684,npm,package.json,,manifest,,electron,^1.6.7,runtime,143927
118938117,GitHub,AgileVisionCompany/electron-websockets-demo,24205713,npm,package.json,,manifest,,electron,^1.4.1,development,143927
118945457,GitHub,colas-est/sample-electron-js,24207433,npm,package.json,,manifest,,electron,^1.4.15,development,143927
118945759,GitHub,sneak-peek/pixi.js,24207664,npm,package.json,,manifest,,electron,^1.4.15,development,143927
130285202,GitHub,aocenas/probe,24208974,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
130365302,GitHub,aocenas/probe,24208974,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118954455,GitHub,aocenas/probe,24208974,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
118957320,GitHub,fedorov-s-n/mm,24209582,npm,mm-desktop-core/src/main/nodejs/package.json,,manifest,,electron,^1.4.1,development,143927
118958218,GitHub,CRRobotics/FRCDashboard,24209714,npm,package.json,,manifest,,electron,^1.2.0,development,143927
118975920,GitHub,BlakeCampbells/TurboScript5,24212829,npm,package.json,,manifest,,electron,^1.3.5,development,143927
130373233,GitHub,uusa35/jobs,24213572,npm,yarn.lock,,lockfile,,electron,,runtime,143927
130391917,GitHub,aestrro/desktop-starter,24213579,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118980352,GitHub,uutarou10/overlay-comment-tool,24214031,npm,package.json,,manifest,,electron,^1.6.7,runtime,143927
118984483,GitHub,rreusser/electron-test-app,24215550,npm,package.json,,manifest,,electron,^1.6.7,runtime,143927
119007764,GitHub,lpxiana/NoteBook,24215622,npm,package.json,,manifest,,electron,^1.3.1,development,143927
130290861,GitHub,aca-labs/skype-poc,24216803,npm,package.json,,manifest,,electron,^1.6.8,runtime,143927
130388714,GitHub,aca-labs/skype-poc,24216803,npm,yarn.lock,,lockfile,,electron,,runtime,143927
118989974,GitHub,aca-labs/skype-poc,24216803,npm,package.json,,manifest,,electron,~1.6.2,development,143927
119015754,GitHub,hayashida/electron-react,24221546,npm,package.json,,manifest,,electron,^1.6.7,runtime,143927
130335459,GitHub,Quramy/ngx-typed-forms,24222937,npm,yarn.lock,,lockfile,,electron,,runtime,143927
214614914,GitHub,Quramy/ngx-typed-forms,24222937,npm,yarn.lock,,lockfile,,electron,,runtime,143927
121196667,GitHub,sindresorhus/electron-unhandled,24224198,npm,package.json,,manifest,,electron,^1.7.0,development,143927
130363477,GitHub,besarthoxhaj/react-hub,24225202,npm,yarn.lock,,lockfile,,electron,,runtime,143927
119027184,GitHub,besarthoxhaj/react-hub,24225202,npm,package.json,,manifest,,electron,~1.6.2,development,143927
119046528,GitHub,RobinLautenbach/CR_XMLEditor,24229830,npm,package.json,,manifest,,electron,^1.4.4,development,143927
119053699,GitHub,WisnucCDCI/wisnuc-desktop-windows,24230839,npm,package.json,,manifest,,electron,^1.6.6,development,143927
130312085,GitHub,carvilsi/weaver-sdk-js,24230889,npm,package.json,,manifest,,electron,^1.6.1,development,143927
130405134,GitHub,carvilsi/weaver-sdk-js,24230889,npm,yarn.lock,,lockfile,,electron,,runtime,143927
119057911,GitHub,carvilsi/weaver-sdk-js,24230889,npm,package.json,,manifest,,electron,^1.6.1,development,143927
119054518,GitHub,coderFirework/app,24230913,npm,js/cesium-3d-tiles/package.json,,manifest,,electron,^1.6.1,development,143927
119052479,GitHub,coderFirework/app,24230913,npm,js/Cesium-1.33/package.json,,manifest,,electron,^1.6.1,development,143927
119054968,GitHub,tri2820/Dipaster,24231671,npm,package.json,,manifest,,electron,^1.4.1,development,143927
119058808,GitHub,Juliakater/uuuu,24231905,npm,package.json,,manifest,,electron,^1.6.7,runtime,143927
119062649,GitHub,hiro0218/original-dialog-creator,24232835,npm,package.json,,manifest,,electron,^1.6.7,development,143927
119064724,GitHub,patrickveram/nodejs_example,24233129,npm,package.json,,manifest,,electron,^1.6.2,development,143927
119074625,GitHub,neculaesei/WanaPrank,24234959,npm,package.json,,manifest,,electron,^1.3.3,development,143927
119079232,GitHub,asetiadi001/PoECustomSoundtrack,24236013,npm,package.json,,manifest,,electron,1.4.15,runtime,143927
119080429,GitHub,mstdn-workers/mstdn_toot_client,24236309,npm,package.json,,manifest,,electron,^1.6.6,development,143927
120426428,GitHub,VestaRayanAfzar/vesta-template-client,24238181,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
119093158,GitHub,k8tems/Tsukiakari,24238957,npm,package.json,,manifest,,electron,^1.6.0,runtime,143927
135324114,GitHub,dingquantracy/electron-player,24240120,npm,package.json,,manifest,,electron,^1.6.7,development,143927
119102450,GitHub,holisticode/swarmapp,24240417,npm,package.json,,manifest,,electron,~1.6.2,development,143927
119136201,GitHub,matthemsteger/df-companion,24243399,npm,package.json,,manifest,,electron,^1.6.6,development,143927
119138006,GitHub,vossad01/electron-file-fetch-fail,24243737,npm,package.json,,manifest,,electron,~1.7.0,development,143927
119140315,GitHub,Work-AI/WorkStatus,24244216,npm,package.json,,manifest,,electron,1.4.16,development,143927
119146657,GitHub,tulios/dashwall,24245025,npm,package.json,,manifest,,electron,^1.6.6,development,143927
119149816,GitHub,Neevash/Scandium,24246116,npm,package.json,,manifest,,electron,^1.6.7,runtime,143927
119150950,GitHub,netxor/electron-symbol-table,24246419,npm,package.json,,manifest,,electron,^1.6.7,development,143927
119152029,GitHub,sickDevelopers/dyqu,24246654,npm,package.json,,manifest,,electron,^1.6.2,development,143927
119157787,GitHub,Pspanky/electron_presentation,24247552,npm,package.json,,manifest,,electron,~1.6.2,development,143927
119157493,GitHub,skcali/OCA-Electron-App,24247790,npm,package.json,,manifest,,electron,^1.6.2,development,143927
119156427,GitHub,skcali/OCA-Electron-App,24247790,npm,_package.json,,manifest,,electron,^1.6.2,development,143927
119156492,GitHub,Haacked/todo-app,24247805,npm,package.json,,manifest,,electron,^1.4.3,development,143927
119172142,GitHub,lyquocnam/quasar-test,24250477,npm,electron/package.json,,manifest,,electron,^1.5.0,development,143927
119176088,GitHub,alicin/flamme,24250988,npm,package.json,,manifest,,electron,^1.3.1,development,143927
119184172,GitHub,winneon/neutron,24253776,npm,package.json,,manifest,,electron,1.6.7,development,143927
119187250,GitHub,neeh/three-xp,24254686,npm,package.json,,manifest,,electron,^1.6.1,development,143927
119190201,GitHub,sasankh/electron-project-1,24255640,npm,package.json,,manifest,,electron,~1.6.2,development,143927
130494997,GitHub,electron-utils/electron-ui-kit,24256138,npm,yarn.lock,,lockfile,,electron,,runtime,143927
119192016,GitHub,electron-utils/electron-ui-kit,24256138,npm,package.json,,manifest,,electron,^1.7.0,development,143927
119195282,GitHub,yadomi/docker-chrome-xvfb-ffmpeg,24256746,npm,capture/package.json,,manifest,,electron,^1.6.7,development,143927
119204626,GitHub,purefan/vogula,24257555,npm,package.json,,manifest,,electron,~1.6.2,development,143927
121154172,GitHub,pkwenda/ElasticSearch-APP,24257878,npm,package.json,,manifest,,electron,~1.6.2,development,143927
119226453,GitHub,Metrakit/oh-my-cb,24261235,npm,package.json,,manifest,,electron,^1.4.16,development,143927
119226740,GitHub,escarokokolollol/Simple-Soundcloud-App,24261469,npm,package.json,,manifest,,electron,^1.4.1,development,143927
119227805,GitHub,mkg20001/indicator-tasks,24261682,npm,package.json,,manifest,,electron,^1.6.6,runtime,143927
121128154,GitHub,Helioscx/ELoader,24263653,npm,package.json,,manifest,,electron,^1.3.1,development,143927
130470981,GitHub,FabianGosebrink/.NETDay-2017,24263931,npm,Client/package.json,,manifest,,electron,^1.6.6,runtime,143927
130577550,GitHub,FabianGosebrink/.NETDay-2017,24263931,npm,Client/yarn.lock,,lockfile,,electron,,runtime,143927
119236173,GitHub,FabianGosebrink/.NETDay-2017,24263931,npm,Client/package.json,,manifest,,electron,^1.6.6,runtime,143927
130528387,GitHub,theprotein/benzyne,24264268,npm,yarn.lock,,lockfile,,electron,,runtime,143927
119239962,GitHub,mrbristcs/news-app,24264847,npm,package.json,,manifest,,electron,^1.6.7,development,143927
119240715,GitHub,esologic/car-HUD,24265033,npm,package.json,,manifest,,electron,~1.6.2,development,143927
119244331,GitHub,adriantoine/generator-elm-electron,24265735,npm,generators/app/templates/_package.json,,manifest,,electron,^1.3.3,development,143927
172820813,GitHub,NoTSGroup5/Electron-Government-App,24268702,npm,package.json,,manifest,,electron,^1.3.1,development,143927
119268053,GitHub,CN-Ping/Robinhood-Electron,24270507,npm,package.json,,manifest,,electron,^1.6.6,development,143927
119268479,GitHub,christofferok/langly,24270854,npm,package.json,,manifest,,electron,~1.6.8,development,143927
130558499,GitHub,ryanep/ryanep.com-frontend,24271421,npm,yarn.lock,,lockfile,,electron,,runtime,143927
